"","time","particle","mass","x","y","z","vx","vy","vz","p_x","p_y","p_z"
"8394",83.93,"m1",1,-0.009362,-0.999956,0,-0.04007,0.000367,0,-0.04007,0.000367,0
"8395",83.94,"m1",1,-0.009753,-0.999952,0,-0.039113,0.000374,0,-0.039113,0.000374,0
"8396",83.95,"m1",1,-0.010134,-0.999949,0,-0.038119,0.000379,0,-0.038119,0.000379,0
"8397",83.96,"m1",1,-0.010505,-0.999945,0,-0.037089,0.000383,0,-0.037089,0.000383,0
"8398",83.97,"m1",1,-0.010865,-0.999941,0,-0.036023,0.000385,0,-0.036023,0.000385,0
"8399",83.98,"m1",1,-0.011215,-0.999937,0,-0.034922,0.000386,0,-0.034922,0.000386,0
"8400",83.99,"m1",1,-0.011553,-0.999933,0,-0.033789,0.000385,0,-0.033789,0.000385,0
"8401",84,"m1",1,-0.011879,-0.999929,0,-0.032624,0.000382,0,-0.032624,0.000382,0
"8402",84.01,"m1",1,-0.012193,-0.999926,0,-0.031427,0.000378,0,-0.031427,0.000378,0
"8403",84.02,"m1",1,-0.012495,-0.999922,0,-0.030202,0.000373,0,-0.030202,0.000373,0
"8404",84.03,"m1",1,-0.012785,-0.999918,0,-0.028947,0.000366,0,-0.028947,0.000366,0
"8405",84.04,"m1",1,-0.013061,-0.999915,0,-0.027666,0.000358,0,-0.027666,0.000358,0
"8406",84.05,"m1",1,-0.013325,-0.999911,0,-0.026359,0.000348,0,-0.026359,0.000348,0
"8407",84.06,"m1",1,-0.013575,-0.999908,0,-0.025027,0.000337,0,-0.025027,0.000337,0
"8408",84.07,"m1",1,-0.013812,-0.999905,0,-0.023672,0.000324,0,-0.023672,0.000324,0
"8409",84.08,"m1",1,-0.014035,-0.999902,0,-0.022296,0.00031,0,-0.022296,0.00031,0
"8410",84.09,"m1",1,-0.014244,-0.999899,0,-0.020898,0.000296,0,-0.020898,0.000296,0
"8411",84.1,"m1",1,-0.014439,-0.999896,0,-0.019482,0.000279,0,-0.019482,0.000279,0
"8412",84.11,"m1",1,-0.014619,-0.999893,0,-0.018048,0.000262,0,-0.018048,0.000262,0
"8413",84.12,"m1",1,-0.014785,-0.999891,0,-0.016598,0.000244,0,-0.016598,0.000244,0
"8414",84.13,"m1",1,-0.014936,-0.999888,0,-0.015133,0.000225,0,-0.015133,0.000225,0
"8415",84.14,"m1",1,-0.015073,-0.999886,0,-0.013654,0.000205,0,-0.013654,0.000205,0
"8416",84.15,"m1",1,-0.015195,-0.999885,0,-0.012164,0.000184,0,-0.012164,0.000184,0
"8417",84.16,"m1",1,-0.015301,-0.999883,0,-0.010663,0.000163,0,-0.010663,0.000163,0
"8418",84.17,"m1",1,-0.015393,-0.999882,0,-0.009153,0.00014,0,-0.009153,0.00014,0
"8419",84.18,"m1",1,-0.015469,-0.99988,0,-0.007636,0.000118,0,-0.007636,0.000118,0
"8420",84.19,"m1",1,-0.01553,-0.999879,0,-0.006112,9.5e-05,0,-0.006112,9.5e-05,0
"8421",84.2,"m1",1,-0.015576,-0.999879,0,-0.004584,7.1e-05,0,-0.004584,7.1e-05,0
"8422",84.21,"m1",1,-0.015607,-0.999878,0,-0.003054,4.8e-05,0,-0.003054,4.8e-05,0
"8423",84.22,"m1",1,-0.015622,-0.999878,0,-0.001521,2.4e-05,0,-0.001521,2.4e-05,0
"8424",84.23,"m1",1,-0.015622,-0.999878,0,1.1e-05,0,0,1.1e-05,0,0
"8425",84.24,"m1",1,-0.015606,-0.999878,0,0.001542,-2.4e-05,0,0.001542,-2.4e-05,0
"8426",84.25,"m1",1,-0.015576,-0.999879,0,0.00307,-4.8e-05,0,0.00307,-4.8e-05,0
"8427",84.26,"m1",1,-0.01553,-0.999879,0,0.004593,-7.1e-05,0,0.004593,-7.1e-05,0
"8428",84.27,"m1",1,-0.015468,-0.99988,0,0.00611,-9.5e-05,0,0.00611,-9.5e-05,0
"8429",84.28,"m1",1,-0.015392,-0.999882,0,0.00762,-0.000118,0,0.00762,-0.000118,0
"8430",84.29,"m1",1,-0.015301,-0.999883,0,0.009121,-0.00014,0,0.009121,-0.00014,0
"8431",84.3,"m1",1,-0.015195,-0.999885,0,0.010611,-0.000162,0,0.010611,-0.000162,0
"8432",84.31,"m1",1,-0.015074,-0.999886,0,0.01209,-0.000183,0,0.01209,-0.000183,0
"8433",84.32,"m1",1,-0.014939,-0.999888,0,0.013555,-0.000203,0,0.013555,-0.000203,0
"8434",84.33,"m1",1,-0.014788,-0.999891,0,0.015006,-0.000223,0,0.015006,-0.000223,0
"8435",84.34,"m1",1,-0.014624,-0.999893,0,0.01644,-0.000242,0,0.01644,-0.000242,0
"8436",84.35,"m1",1,-0.014445,-0.999896,0,0.017857,-0.00026,0,0.017857,-0.00026,0
"8437",84.36,"m1",1,-0.014253,-0.999898,0,0.019255,-0.000276,0,0.019255,-0.000276,0
"8438",84.37,"m1",1,-0.014047,-0.999901,0,0.020633,-0.000292,0,0.020633,-0.000292,0
"8439",84.38,"m1",1,-0.013827,-0.999904,0,0.02199,-0.000306,0,0.02199,-0.000306,0
"8440",84.39,"m1",1,-0.013593,-0.999908,0,0.023323,-0.00032,0,0.023323,-0.00032,0
"8441",84.4,"m1",1,-0.013347,-0.999911,0,0.024632,-0.000332,0,0.024632,-0.000332,0
"8442",84.41,"m1",1,-0.013088,-0.999914,0,0.025916,-0.000343,0,0.025916,-0.000343,0
"8443",84.42,"m1",1,-0.012816,-0.999918,0,0.027174,-0.000352,0,0.027174,-0.000352,0
"8444",84.43,"m1",1,-0.012532,-0.999921,0,0.028403,-0.00036,0,0.028403,-0.00036,0
"8445",84.44,"m1",1,-0.012236,-0.999925,0,0.029603,-0.000367,0,0.029603,-0.000367,0
"8446",84.45,"m1",1,-0.011928,-0.999929,0,0.030774,-0.000372,0,0.030774,-0.000372,0
"8447",84.46,"m1",1,-0.011609,-0.999933,0,0.031912,-0.000376,0,0.031912,-0.000376,0
"8448",84.47,"m1",1,-0.011279,-0.999936,0,0.033019,-0.000378,0,0.033019,-0.000378,0
"8449",84.48,"m1",1,-0.010938,-0.99994,0,0.034092,-0.000379,0,0.034092,-0.000379,0
"8450",84.49,"m1",1,-0.010587,-0.999944,0,0.035131,-0.000378,0,0.035131,-0.000378,0
"8451",84.5,"m1",1,-0.010226,-0.999948,0,0.036134,-0.000376,0,0.036134,-0.000376,0
"8452",84.51,"m1",1,-0.009855,-0.999951,0,0.037101,-0.000373,0,0.037101,-0.000373,0
"8453",84.52,"m1",1,-0.009474,-0.999955,0,0.03803,-0.000368,0,0.03803,-0.000368,0
"8454",84.53,"m1",1,-0.009085,-0.999959,0,0.038922,-0.000361,0,0.038922,-0.000361,0
"8455",84.54,"m1",1,-0.008687,-0.999962,0,0.039774,-0.000353,0,0.039774,-0.000353,0
"8456",84.55,"m1",1,-0.008281,-0.999966,0,0.040586,-0.000344,0,0.040586,-0.000344,0
"8457",84.56,"m1",1,-0.007868,-0.999969,0,0.041358,-0.000334,0,0.041358,-0.000334,0
"8458",84.57,"m1",1,-0.007447,-0.999972,0,0.042089,-0.000322,0,0.042089,-0.000322,0
"8459",84.58,"m1",1,-0.007019,-0.999975,0,0.042778,-0.000309,0,0.042778,-0.000309,0
"8460",84.59,"m1",1,-0.006585,-0.999978,0,0.043424,-0.000295,0,0.043424,-0.000295,0
"8461",84.6,"m1",1,-0.006145,-0.999981,0,0.044027,-0.00028,0,0.044027,-0.00028,0
"8462",84.61,"m1",1,-0.005699,-0.999984,0,0.044586,-0.000264,0,0.044586,-0.000264,0
"8463",84.62,"m1",1,-0.005248,-0.999986,0,0.045101,-0.000247,0,0.045101,-0.000247,0
"8464",84.63,"m1",1,-0.004792,-0.999989,0,0.045571,-0.000229,0,0.045571,-0.000229,0
"8465",84.64,"m1",1,-0.004332,-0.999991,0,0.045996,-0.00021,0,0.045996,-0.00021,0
"8466",84.65,"m1",1,-0.003868,-0.999993,0,0.046376,-0.00019,0,0.046376,-0.00019,0
"8467",84.66,"m1",1,-0.003401,-0.999994,0,0.046709,-0.00017,0,0.046709,-0.00017,0
"8468",84.67,"m1",1,-0.002931,-0.999996,0,0.046997,-0.000149,0,0.046997,-0.000149,0
"8469",84.68,"m1",1,-0.002459,-0.999997,0,0.047238,-0.000127,0,0.047238,-0.000127,0
"8470",84.69,"m1",1,-0.001985,-0.999998,0,0.047433,-0.000105,0,0.047433,-0.000105,0
"8471",84.7,"m1",1,-0.001509,-0.999999,0,0.047581,-8.3e-05,0,0.047581,-8.3e-05,0
"8472",84.71,"m1",1,-0.001032,-0.999999,0,0.047682,-6.1e-05,0,0.047682,-6.1e-05,0
"8473",84.72,"m1",1,-0.000555,-1,0,0.047737,-3.8e-05,0,0.047737,-3.8e-05,0
"8474",84.73,"m1",1,-7.7e-05,-1,0,0.047744,-1.5e-05,0,0.047744,-1.5e-05,0
"8475",84.74,"m1",1,4e-04,-1,0,0.047705,8e-06,0,0.047705,8e-06,0
"8476",84.75,"m1",1,0.000876,-1,0,0.047619,3e-05,0,0.047619,3e-05,0
"8477",84.76,"m1",1,0.001351,-0.999999,0,0.047486,5.3e-05,0,0.047486,5.3e-05,0
"8478",84.77,"m1",1,0.001824,-0.999998,0,0.047308,7.5e-05,0,0.047308,7.5e-05,0
"8479",84.78,"m1",1,0.002295,-0.999997,0,0.047082,9.7e-05,0,0.047082,9.7e-05,0
"8480",84.79,"m1",1,0.002763,-0.999996,0,0.046811,0.000118,0,0.046811,0.000118,0
"8481",84.8,"m1",1,0.003228,-0.999995,0,0.046495,0.000139,0,0.046495,0.000139,0
"8482",84.81,"m1",1,0.003689,-0.999993,0,0.046133,0.00016,0,0.046133,0.00016,0
"8483",84.82,"m1",1,0.004146,-0.999991,0,0.045726,0.000179,0,0.045726,0.000179,0
"8484",84.83,"m1",1,0.004599,-0.999989,0,0.045274,0.000198,0,0.045274,0.000198,0
"8485",84.84,"m1",1,0.005047,-0.999987,0,0.044779,0.000216,0,0.044779,0.000216,0
"8486",84.85,"m1",1,0.005489,-0.999985,0,0.044241,0.000233,0,0.044241,0.000233,0
"8487",84.86,"m1",1,0.005926,-0.999982,0,0.043659,0.000249,0,0.043659,0.000249,0
"8488",84.87,"m1",1,0.006356,-0.99998,0,0.043035,0.000264,0,0.043035,0.000264,0
"8489",84.88,"m1",1,0.00678,-0.999977,0,0.04237,0.000278,0,0.04237,0.000278,0
"8490",84.89,"m1",1,0.007197,-0.999974,0,0.041664,0.000291,0,0.041664,0.000291,0
"8491",84.9,"m1",1,0.007606,-0.999971,0,0.040918,0.000303,0,0.040918,0.000303,0
"8492",84.91,"m1",1,0.008007,-0.999968,0,0.040132,0.000313,0,0.040132,0.000313,0
"8493",84.92,"m1",1,0.0084,-0.999965,0,0.039308,0.000322,0,0.039308,0.000322,0
"8494",84.93,"m1",1,0.008785,-0.999961,0,0.038446,0.00033,0,0.038446,0.00033,0
"8495",84.94,"m1",1,0.00916,-0.999958,0,0.037547,0.000337,0,0.037547,0.000337,0
"8496",84.95,"m1",1,0.009526,-0.999955,0,0.036613,0.000342,0,0.036613,0.000342,0
"8497",84.96,"m1",1,0.009883,-0.999951,0,0.035643,0.000346,0,0.035643,0.000346,0
"8498",84.97,"m1",1,0.010229,-0.999948,0,0.03464,0.000348,0,0.03464,0.000348,0
"8499",84.98,"m1",1,0.010565,-0.999944,0,0.033603,0.000349,0,0.033603,0.000349,0
"8500",84.99,"m1",1,0.010891,-0.999941,0,0.032535,0.000349,0,0.032535,0.000349,0
"8501",85,"m1",1,0.011205,-0.999937,0,0.031436,0.000347,0,0.031436,0.000347,0
"8502",85.01,"m1",1,0.011508,-0.999934,0,0.030307,0.000344,0,0.030307,0.000344,0
"8503",85.02,"m1",1,0.011799,-0.99993,0,0.029149,0.00034,0,0.029149,0.00034,0
"8504",85.03,"m1",1,0.012079,-0.999927,0,0.027964,0.000334,0,0.027964,0.000334,0
"8505",85.04,"m1",1,0.012347,-0.999924,0,0.026753,0.000327,0,0.026753,0.000327,0
"8506",85.05,"m1",1,0.012602,-0.999921,0,0.025517,0.000318,0,0.025517,0.000318,0
"8507",85.06,"m1",1,0.012844,-0.999918,0,0.024257,0.000309,0,0.024257,0.000309,0
"8508",85.07,"m1",1,0.013074,-0.999915,0,0.022974,0.000298,0,0.022974,0.000298,0
"8509",85.08,"m1",1,0.013291,-0.999912,0,0.02167,0.000286,0,0.02167,0.000286,0
"8510",85.09,"m1",1,0.013494,-0.999909,0,0.020347,0.000273,0,0.020347,0.000273,0
"8511",85.1,"m1",1,0.013684,-0.999906,0,0.019004,0.000258,0,0.019004,0.000258,0
"8512",85.11,"m1",1,0.013861,-0.999904,0,0.017645,0.000243,0,0.017645,0.000243,0
"8513",85.12,"m1",1,0.014023,-0.999902,0,0.016269,0.000227,0,0.016269,0.000227,0
"8514",85.13,"m1",1,0.014172,-0.9999,0,0.014879,0.00021,0,0.014879,0.00021,0
"8515",85.14,"m1",1,0.014307,-0.999898,0,0.013475,0.000192,0,0.013475,0.000192,0
"8516",85.15,"m1",1,0.014428,-0.999896,0,0.01206,0.000173,0,0.01206,0.000173,0
"8517",85.16,"m1",1,0.014534,-0.999894,0,0.010634,0.000154,0,0.010634,0.000154,0
"8518",85.17,"m1",1,0.014626,-0.999893,0,0.0092,0.000134,0,0.0092,0.000134,0
"8519",85.18,"m1",1,0.014704,-0.999892,0,0.007757,0.000114,0,0.007757,0.000114,0
"8520",85.19,"m1",1,0.014767,-0.999891,0,0.006309,9.3e-05,0,0.006309,9.3e-05,0
"8521",85.2,"m1",1,0.014815,-0.99989,0,0.004856,7.2e-05,0,0.004856,7.2e-05,0
"8522",85.21,"m1",1,0.014849,-0.99989,0,0.003399,5e-05,0,0.003399,5e-05,0
"8523",85.22,"m1",1,0.014869,-0.999889,0,0.001941,2.9e-05,0,0.001941,2.9e-05,0
"8524",85.23,"m1",1,0.014873,-0.999889,0,0.000482,7e-06,0,0.000482,7e-06,0
"8525",85.24,"m1",1,0.014864,-0.99989,0,-0.000976,-1.5e-05,0,-0.000976,-1.5e-05,0
"8526",85.25,"m1",1,0.014839,-0.99989,0,-0.002432,-3.6e-05,0,-0.002432,-3.6e-05,0
"8527",85.26,"m1",1,0.0148,-0.99989,0,-0.003883,-5.8e-05,0,-0.003883,-5.8e-05,0
"8528",85.27,"m1",1,0.014747,-0.999891,0,-0.00533,-7.9e-05,0,-0.00533,-7.9e-05,0
"8529",85.28,"m1",1,0.014679,-0.999892,0,-0.00677,-1e-04,0,-0.00677,-1e-04,0
"8530",85.29,"m1",1,0.014597,-0.999893,0,-0.008202,-0.00012,0,-0.008202,-0.00012,0
"8531",85.3,"m1",1,0.014501,-0.999895,0,-0.009624,-0.00014,0,-0.009624,-0.00014,0
"8532",85.31,"m1",1,0.014391,-0.999896,0,-0.011036,-0.000159,0,-0.011036,-0.000159,0
"8533",85.32,"m1",1,0.014267,-0.999898,0,-0.012435,-0.000178,0,-0.012435,-0.000178,0
"8534",85.33,"m1",1,0.014128,-0.9999,0,-0.013821,-0.000196,0,-0.013821,-0.000196,0
"8535",85.34,"m1",1,0.013976,-0.999902,0,-0.015192,-0.000214,0,-0.015192,-0.000214,0
"8536",85.35,"m1",1,0.013811,-0.999905,0,-0.016547,-0.00023,0,-0.016547,-0.00023,0
"8537",85.36,"m1",1,0.013632,-0.999907,0,-0.017884,-0.000245,0,-0.017884,-0.000245,0
"8538",85.37,"m1",1,0.01344,-0.99991,0,-0.019202,-0.00026,0,-0.019202,-0.00026,0
"8539",85.38,"m1",1,0.013235,-0.999912,0,-0.020501,-0.000273,0,-0.020501,-0.000273,0
"8540",85.39,"m1",1,0.013017,-0.999915,0,-0.021778,-0.000286,0,-0.021778,-0.000286,0
"8541",85.4,"m1",1,0.012787,-0.999918,0,-0.023032,-0.000297,0,-0.023032,-0.000297,0
"8542",85.41,"m1",1,0.012544,-0.999921,0,-0.024263,-0.000307,0,-0.024263,-0.000307,0
"8543",85.42,"m1",1,0.01229,-0.999924,0,-0.025468,-0.000316,0,-0.025468,-0.000316,0
"8544",85.43,"m1",1,0.012023,-0.999928,0,-0.026648,-0.000324,0,-0.026648,-0.000324,0
"8545",85.44,"m1",1,0.011745,-0.999931,0,-0.0278,-0.00033,0,-0.0278,-0.00033,0
"8546",85.45,"m1",1,0.011456,-0.999934,0,-0.028924,-0.000336,0,-0.028924,-0.000336,0
"8547",85.46,"m1",1,0.011156,-0.999938,0,-0.030018,-0.000339,0,-0.030018,-0.000339,0
"8548",85.47,"m1",1,0.010845,-0.999941,0,-0.031082,-0.000342,0,-0.031082,-0.000342,0
"8549",85.48,"m1",1,0.010524,-0.999945,0,-0.032114,-0.000343,0,-0.032114,-0.000343,0
"8550",85.49,"m1",1,0.010193,-0.999948,0,-0.033114,-0.000343,0,-0.033114,-0.000343,0
"8551",85.5,"m1",1,0.009852,-0.999951,0,-0.034081,-0.000342,0,-0.034081,-0.000342,0
"8552",85.51,"m1",1,0.009502,-0.999955,0,-0.035013,-0.000339,0,-0.035013,-0.000339,0
"8553",85.52,"m1",1,0.009143,-0.999958,0,-0.03591,-0.000335,0,-0.03591,-0.000335,0
"8554",85.53,"m1",1,0.008775,-0.999961,0,-0.036771,-0.000329,0,-0.036771,-0.000329,0
"8555",85.54,"m1",1,0.008399,-0.999965,0,-0.037595,-0.000323,0,-0.037595,-0.000323,0
"8556",85.55,"m1",1,0.008015,-0.999968,0,-0.038381,-0.000315,0,-0.038381,-0.000315,0
"8557",85.56,"m1",1,0.007624,-0.999971,0,-0.039129,-0.000306,0,-0.039129,-0.000306,0
"8558",85.57,"m1",1,0.007225,-0.999974,0,-0.039838,-0.000296,0,-0.039838,-0.000296,0
"8559",85.58,"m1",1,0.00682,-0.999977,0,-0.040507,-0.000284,0,-0.040507,-0.000284,0
"8560",85.59,"m1",1,0.006409,-0.999979,0,-0.041136,-0.000272,0,-0.041136,-0.000272,0
"8561",85.6,"m1",1,0.005992,-0.999982,0,-0.041724,-0.000259,0,-0.041724,-0.000259,0
"8562",85.61,"m1",1,0.005569,-0.999984,0,-0.04227,-0.000244,0,-0.04227,-0.000244,0
"8563",85.62,"m1",1,0.005141,-0.999987,0,-0.042775,-0.000229,0,-0.042775,-0.000229,0
"8564",85.63,"m1",1,0.004709,-0.999989,0,-0.043237,-0.000213,0,-0.043237,-0.000213,0
"8565",85.64,"m1",1,0.004272,-0.999991,0,-0.043656,-0.000196,0,-0.043656,-0.000196,0
"8566",85.65,"m1",1,0.003832,-0.999993,0,-0.044032,-0.000178,0,-0.044032,-0.000178,0
"8567",85.66,"m1",1,0.003388,-0.999994,0,-0.044365,-0.00016,0,-0.044365,-0.00016,0
"8568",85.67,"m1",1,0.002942,-0.999996,0,-0.044653,-0.000141,0,-0.044653,-0.000141,0
"8569",85.68,"m1",1,0.002493,-0.999997,0,-0.044898,-0.000122,0,-0.044898,-0.000122,0
"8570",85.69,"m1",1,0.002042,-0.999998,0,-0.045098,-0.000102,0,-0.045098,-0.000102,0
"8571",85.7,"m1",1,0.001589,-0.999999,0,-0.045254,-8.2e-05,0,-0.045254,-8.2e-05,0
"8572",85.71,"m1",1,0.001136,-0.999999,0,-0.045366,-6.2e-05,0,-0.045366,-6.2e-05,0
"8573",85.72,"m1",1,0.000681,-1,0,-0.045432,-4.1e-05,0,-0.045432,-4.1e-05,0
"8574",85.73,"m1",1,0.000227,-1,0,-0.045455,-2.1e-05,0,-0.045455,-2.1e-05,0
"8575",85.74,"m1",1,-0.000227,-1,0,-0.045432,0,0,-0.045432,0,0
"8576",85.75,"m1",1,-0.000681,-1,0,-0.045366,2.1e-05,0,-0.045366,2.1e-05,0
"8577",85.76,"m1",1,-0.001134,-0.999999,0,-0.045254,4.1e-05,0,-0.045254,4.1e-05,0
"8578",85.77,"m1",1,-0.001585,-0.999999,0,-0.045099,6.1e-05,0,-0.045099,6.1e-05,0
"8579",85.78,"m1",1,-0.002034,-0.999998,0,-0.044899,8.1e-05,0,-0.044899,8.1e-05,0
"8580",85.79,"m1",1,-0.00248,-0.999997,0,-0.044656,0.000101,0,-0.044656,0.000101,0
"8581",85.8,"m1",1,-0.002924,-0.999996,0,-0.044369,0.00012,0,-0.044369,0.00012,0
"8582",85.81,"m1",1,-0.003364,-0.999994,0,-0.044039,0.000138,0,-0.044039,0.000138,0
"8583",85.82,"m1",1,-0.003801,-0.999993,0,-0.043666,0.000156,0,-0.043666,0.000156,0
"8584",85.83,"m1",1,-0.004233,-0.999991,0,-0.043251,0.000174,0,-0.043251,0.000174,0
"8585",85.84,"m1",1,-0.004661,-0.999989,0,-0.042793,0.00019,0,-0.042793,0.00019,0
"8586",85.85,"m1",1,-0.005084,-0.999987,0,-0.042294,0.000206,0,-0.042294,0.000206,0
"8587",85.86,"m1",1,-0.005502,-0.999985,0,-0.041755,0.000221,0,-0.041755,0.000221,0
"8588",85.87,"m1",1,-0.005914,-0.999983,0,-0.041174,0.000235,0,-0.041174,0.000235,0
"8589",85.88,"m1",1,-0.006319,-0.99998,0,-0.040554,0.000248,0,-0.040554,0.000248,0
"8590",85.89,"m1",1,-0.006718,-0.999977,0,-0.039895,0.00026,0,-0.039895,0.00026,0
"8591",85.9,"m1",1,-0.00711,-0.999975,0,-0.039198,0.000271,0,-0.039198,0.000271,0
"8592",85.91,"m1",1,-0.007495,-0.999972,0,-0.038462,0.000281,0,-0.038462,0.000281,0
"8593",85.92,"m1",1,-0.007872,-0.999969,0,-0.03769,0.00029,0,-0.03769,0.00029,0
"8594",85.93,"m1",1,-0.00824,-0.999966,0,-0.036882,0.000297,0,-0.036882,0.000297,0
"8595",85.94,"m1",1,-0.008601,-0.999963,0,-0.036038,0.000303,0,-0.036038,0.000303,0
"8596",85.95,"m1",1,-0.008952,-0.99996,0,-0.035159,0.000309,0,-0.035159,0.000309,0
"8597",85.96,"m1",1,-0.009295,-0.999957,0,-0.034247,0.000312,0,-0.034247,0.000312,0
"8598",85.97,"m1",1,-0.009628,-0.999954,0,-0.033303,0.000315,0,-0.033303,0.000315,0
"8599",85.98,"m1",1,-0.009951,-0.99995,0,-0.032327,0.000316,0,-0.032327,0.000316,0
"8600",85.99,"m1",1,-0.010264,-0.999947,0,-0.03132,0.000317,0,-0.03132,0.000317,0
"8601",86,"m1",1,-0.010567,-0.999944,0,-0.030283,0.000315,0,-0.030283,0.000315,0
"8602",86.01,"m1",1,-0.010859,-0.999941,0,-0.029218,0.000313,0,-0.029218,0.000313,0
"8603",86.02,"m1",1,-0.011141,-0.999938,0,-0.028125,0.000309,0,-0.028125,0.000309,0
"8604",86.03,"m1",1,-0.011411,-0.999935,0,-0.027005,0.000305,0,-0.027005,0.000305,0
"8605",86.04,"m1",1,-0.011669,-0.999932,0,-0.025861,0.000298,0,-0.025861,0.000298,0
"8606",86.05,"m1",1,-0.011916,-0.999929,0,-0.024692,0.000291,0,-0.024692,0.000291,0
"8607",86.06,"m1",1,-0.012151,-0.999926,0,-0.0235,0.000283,0,-0.0235,0.000283,0
"8608",86.07,"m1",1,-0.012374,-0.999923,0,-0.022286,0.000273,0,-0.022286,0.000273,0
"8609",86.08,"m1",1,-0.012585,-0.999921,0,-0.021051,0.000263,0,-0.021051,0.000263,0
"8610",86.09,"m1",1,-0.012783,-0.999918,0,-0.019797,0.000251,0,-0.019797,0.000251,0
"8611",86.1,"m1",1,-0.012968,-0.999916,0,-0.018525,0.000239,0,-0.018525,0.000239,0
"8612",86.11,"m1",1,-0.01314,-0.999914,0,-0.017236,0.000225,0,-0.017236,0.000225,0
"8613",86.12,"m1",1,-0.013299,-0.999912,0,-0.015932,0.000211,0,-0.015932,0.000211,0
"8614",86.13,"m1",1,-0.013446,-0.99991,0,-0.014613,0.000195,0,-0.014613,0.000195,0
"8615",86.14,"m1",1,-0.013578,-0.999908,0,-0.013281,0.000179,0,-0.013281,0.000179,0
"8616",86.15,"m1",1,-0.013698,-0.999906,0,-0.011937,0.000163,0,-0.011937,0.000163,0
"8617",86.16,"m1",1,-0.013804,-0.999905,0,-0.010583,0.000146,0,-0.010583,0.000146,0
"8618",86.17,"m1",1,-0.013896,-0.999903,0,-0.00922,0.000128,0,-0.00922,0.000128,0
"8619",86.18,"m1",1,-0.013974,-0.999902,0,-0.007849,0.000109,0,-0.007849,0.000109,0
"8620",86.19,"m1",1,-0.014039,-0.999901,0,-0.006472,9.1e-05,0,-0.006472,9.1e-05,0
"8621",86.2,"m1",1,-0.01409,-0.999901,0,-0.00509,7.2e-05,0,-0.00509,7.2e-05,0
"8622",86.21,"m1",1,-0.014127,-0.9999,0,-0.003704,5.2e-05,0,-0.003704,5.2e-05,0
"8623",86.22,"m1",1,-0.01415,-0.9999,0,-0.002316,3.3e-05,0,-0.002316,3.3e-05,0
"8624",86.23,"m1",1,-0.014159,-0.9999,0,-0.000927,1.3e-05,0,-0.000927,1.3e-05,0
"8625",86.24,"m1",1,-0.014155,-0.9999,0,0.000461,-7e-06,0,0.000461,-7e-06,0
"8626",86.25,"m1",1,-0.014136,-0.9999,0,0.001848,-2.6e-05,0,0.001848,-2.6e-05,0
"8627",86.26,"m1",1,-0.014104,-0.999901,0,0.003231,-4.6e-05,0,0.003231,-4.6e-05,0
"8628",86.27,"m1",1,-0.014058,-0.999901,0,0.00461,-6.5e-05,0,0.00461,-6.5e-05,0
"8629",86.28,"m1",1,-0.013998,-0.999902,0,0.005983,-8.4e-05,0,0.005983,-8.4e-05,0
"8630",86.29,"m1",1,-0.013925,-0.999903,0,0.007349,-0.000103,0,0.007349,-0.000103,0
"8631",86.3,"m1",1,-0.013838,-0.999904,0,0.008706,-0.000121,0,0.008706,-0.000121,0
"8632",86.31,"m1",1,-0.013737,-0.999906,0,0.010054,-0.000139,0,0.010054,-0.000139,0
"8633",86.32,"m1",1,-0.013623,-0.999907,0,0.01139,-0.000156,0,0.01139,-0.000156,0
"8634",86.33,"m1",1,-0.013496,-0.999909,0,0.012714,-0.000172,0,0.012714,-0.000172,0
"8635",86.34,"m1",1,-0.013356,-0.999911,0,0.014024,-0.000188,0,0.014024,-0.000188,0
"8636",86.35,"m1",1,-0.013202,-0.999913,0,0.015319,-0.000203,0,0.015319,-0.000203,0
"8637",86.36,"m1",1,-0.013037,-0.999915,0,0.016598,-0.000218,0,0.016598,-0.000218,0
"8638",86.37,"m1",1,-0.012858,-0.999917,0,0.017859,-0.000231,0,0.017859,-0.000231,0
"8639",86.38,"m1",1,-0.012667,-0.99992,0,0.019102,-0.000244,0,0.019102,-0.000244,0
"8640",86.39,"m1",1,-0.012464,-0.999922,0,0.020324,-0.000255,0,0.020324,-0.000255,0
"8641",86.4,"m1",1,-0.012248,-0.999925,0,0.021526,-0.000266,0,0.021526,-0.000266,0
"8642",86.41,"m1",1,-0.012021,-0.999928,0,0.022705,-0.000276,0,0.022705,-0.000276,0
"8643",86.42,"m1",1,-0.011783,-0.999931,0,0.023861,-0.000284,0,0.023861,-0.000284,0
"8644",86.43,"m1",1,-0.011533,-0.999933,0,0.024992,-0.000291,0,0.024992,-0.000291,0
"8645",86.44,"m1",1,-0.011272,-0.999936,0,0.026098,-0.000298,0,0.026098,-0.000298,0
"8646",86.45,"m1",1,-0.011,-0.999939,0,0.027177,-0.000303,0,0.027177,-0.000303,0
"8647",86.46,"m1",1,-0.010718,-0.999943,0,0.028229,-0.000307,0,0.028229,-0.000307,0
"8648",86.47,"m1",1,-0.010425,-0.999946,0,0.029252,-0.000309,0,0.029252,-0.000309,0
"8649",86.48,"m1",1,-0.010123,-0.999949,0,0.030245,-0.000311,0,0.030245,-0.000311,0
"8650",86.49,"m1",1,-0.009811,-0.999952,0,0.031207,-0.000311,0,0.031207,-0.000311,0
"8651",86.5,"m1",1,-0.009489,-0.999955,0,0.032138,-0.00031,0,0.032138,-0.00031,0
