"","time","particle","mass","x","y","z","vx","vy","vz","px","py","pz"
"1",0,"m1",1,1,0,0,0,0,0,0,0,0
"2",0.01,"m1",1,1,0,-0.000981,-4.8e-05,0,-0.0981,-4.8e-05,0,-0.0981
"3",0.02,"m1",1,0.999996,0,-0.002943,-0.000385,0,-0.196199,-0.000385,0,-0.196199
"4",0.03,"m1",1,0.999983,0,-0.005886,-0.001299,0,-0.294294,-0.001299,0,-0.294294
"5",0.04,"m1",1,0.999952,0,-0.00981,-0.003079,0,-0.392376,-0.003079,0,-0.392376
"6",0.05,"m1",1,0.999892,0,-0.014714,-0.006014,0,-0.490433,-0.006014,0,-0.490433
"7",0.06,"m1",1,0.999788,0,-0.020598,-0.010391,0,-0.588443,-0.010391,0,-0.588443
"8",0.07,"m1",1,0.999623,0,-0.027462,-0.016499,0,-0.686375,-0.016499,0,-0.686375
"9",0.08,"m1",1,0.999377,0,-0.035304,-0.024623,0,-0.784188,-0.024623,0,-0.784188
"10",0.09,"m1",1,0.999026,0,-0.044122,-0.035048,0,-0.881828,-0.035048,0,-0.881828
"11",0.1,"m1",1,0.998546,0,-0.053915,-0.048058,0,-0.979225,-0.048058,0,-0.979225
"12",0.11,"m1",1,0.997906,0,-0.064678,-0.063934,0,-1.076296,-0.063934,0,-1.076296
"13",0.12,"m1",1,0.997077,0,-0.076407,-0.08295,0,-1.172939,-0.08295,0,-1.172939
"14",0.13,"m1",1,0.996023,0,-0.089097,-0.105379,0,-1.269033,-0.105379,0,-1.269033
"15",0.14,"m1",1,0.994708,0,-0.102742,-0.131485,0,-1.364436,-0.131485,0,-1.364436
"16",0.15,"m1",1,0.993093,0,-0.117332,-0.161527,0,-1.458987,-0.161527,0,-1.458987
"17",0.16,"m1",1,0.991135,0,-0.132856,-0.195752,0,-1.552499,-0.195752,0,-1.552499
"18",0.17,"m1",1,0.988791,0,-0.149304,-0.234396,0,-1.644764,-0.234396,0,-1.644764
"19",0.18,"m1",1,0.986014,0,-0.16666,-0.277683,0,-1.735547,-0.277683,0,-1.735547
"20",0.19,"m1",1,0.982756,0,-0.184906,-0.325819,0,-1.824591,-0.325819,0,-1.824591
"21",0.2,"m1",1,0.978966,0,-0.204022,-0.378992,0,-1.911609,-0.378992,0,-1.911609
"22",0.21,"m1",1,0.974593,0,-0.223985,-0.437369,0,-1.996293,-0.437369,0,-1.996293
"23",0.22,"m1",1,0.969582,0,-0.244768,-0.501092,0,-2.078306,-0.501092,0,-2.078306
"24",0.23,"m1",1,0.963879,0,-0.26634,-0.570277,0,-2.157289,-0.570277,0,-2.157289
"25",0.24,"m1",1,0.957429,0,-0.288669,-0.645007,0,-2.232857,-0.645007,0,-2.232857
"26",0.25,"m1",1,0.950176,0,-0.311715,-0.725333,0,-2.304605,-0.725333,0,-2.304605
"27",0.26,"m1",1,0.942063,0,-0.335436,-0.811268,0,-2.372107,-0.811268,0,-2.372107
"28",0.27,"m1",1,0.933035,0,-0.359785,-0.902783,0,-2.434918,-0.902783,0,-2.434918
"29",0.28,"m1",1,0.923037,0,-0.384711,-0.999808,0,-2.492579,-0.999808,0,-2.492579
"30",0.29,"m1",1,0.912015,0,-0.410157,-1.102224,0,-2.54462,-1.102224,0,-2.54462
"31",0.3,"m1",1,0.899916,0,-0.436063,-1.209862,0,-2.590563,-1.209862,0,-2.590563
"32",0.31,"m1",1,0.886691,0,-0.462362,-1.322503,0,-2.629927,-1.322503,0,-2.629927
"33",0.32,"m1",1,0.872292,0,-0.488985,-1.43987,0,-2.662234,-1.43987,0,-2.662234
"34",0.33,"m1",1,0.856676,0,-0.515855,-1.561634,0,-2.687013,-1.561634,0,-2.687013
"35",0.34,"m1",1,0.839802,0,-0.542893,-1.687407,0,-2.703807,-1.687407,0,-2.703807
"36",0.35,"m1",1,0.821635,0,-0.570015,-1.816743,0,-2.712178,-1.816743,0,-2.712178
"37",0.36,"m1",1,0.802143,0,-0.597132,-1.949141,0,-2.711719,-1.949141,0,-2.711719
"38",0.37,"m1",1,0.781303,0,-0.624152,-2.084044,0,-2.70205,-2.084044,0,-2.70205
"39",0.38,"m1",1,0.759094,0,-0.650981,-2.220839,0,-2.682838,-2.220839,0,-2.682838
"40",0.39,"m1",1,0.735506,0,-0.677519,-2.358866,0,-2.653793,-2.358866,0,-2.653793
"41",0.4,"m1",1,0.710532,0,-0.703665,-2.497416,0,-2.614682,-2.497416,0,-2.614682
"42",0.41,"m1",1,0.684174,0,-0.729319,-2.635739,0,-2.565332,-2.635739,0,-2.565332
"43",0.42,"m1",1,0.656444,0,-0.754375,-2.773049,0,-2.505637,-2.773049,0,-2.505637
"44",0.43,"m1",1,0.627358,0,-0.778731,-2.908531,0,-2.435565,-2.908531,0,-2.435565
"45",0.44,"m1",1,0.596945,0,-0.802282,-3.041351,0,-2.355158,-3.041351,0,-2.355158
"46",0.45,"m1",1,0.565238,0,-0.824928,-3.170659,0,-2.264542,-3.170659,0,-2.264542
"47",0.46,"m1",1,0.532282,0,-0.846567,-3.295602,0,-2.163926,-3.295602,0,-2.163926
"48",0.47,"m1",1,0.498129,0,-0.867103,-3.415335,0,-2.053604,-3.415335,0,-2.053604
"49",0.48,"m1",1,0.462839,0,-0.886443,-3.529028,0,-1.933956,-3.529028,0,-1.933956
"50",0.49,"m1",1,0.42648,0,-0.904497,-3.635875,0,-1.805449,-3.635875,0,-1.805449
"51",0.5,"m1",1,0.389129,0,-0.921183,-3.73511,0,-1.668631,-3.73511,0,-1.668631
"52",0.51,"m1",1,0.350869,0,-0.936425,-3.82601,0,-1.524131,-3.82601,0,-1.524131
"53",0.52,"m1",1,0.31179,0,-0.950151,-3.907909,0,-1.37265,-3.907909,0,-1.37265
"54",0.53,"m1",1,0.271987,0,-0.962301,-3.980207,0,-1.21496,-3.980207,0,-1.21496
"55",0.54,"m1",1,0.231564,0,-0.97282,-4.042373,0,-1.051894,-4.042373,0,-1.051894
"56",0.55,"m1",1,0.190624,0,-0.981663,-4.09396,0,-0.884336,-4.09396,0,-0.884336
"57",0.56,"m1",1,0.149278,0,-0.988795,-4.134604,0,-0.713215,-4.134604,0,-0.713215
"58",0.57,"m1",1,0.107638,0,-0.99419,-4.164033,0,-0.539493,-4.164033,0,-0.539493
"59",0.58,"m1",1,0.065817,0,-0.997832,-4.182069,0,-0.364153,-4.182069,0,-0.364153
"60",0.59,"m1",1,0.023931,0,-0.999714,-4.18863,0,-0.188191,-4.18863,0,-0.188191
"61",0.6,"m1",1,-0.017906,0,-0.99984,-4.183728,0,-0.012605,-4.183728,0,-0.012605
"62",0.61,"m1",1,-0.059581,0,-0.998223,-4.167474,0,0.161621,-4.167474,0,0.161621
"63",0.62,"m1",1,-0.100982,0,-0.994888,-4.140069,0,0.33352,-4.140069,0,0.33352
"64",0.63,"m1",1,-0.142,0,-0.989867,-4.101804,0,0.50216,-4.101804,0,0.50216
"65",0.64,"m1",1,-0.18253,0,-0.9832,-4.053055,0,0.666647,-4.053055,0,0.666647
"66",0.65,"m1",1,-0.222473,0,-0.974939,-3.994274,0,0.826139,-3.994274,0,0.826139
"67",0.66,"m1",1,-0.261733,0,-0.96514,-3.925986,0,0.97985,-3.925986,0,0.97985
"68",0.67,"m1",1,-0.300221,0,-0.95387,-3.848778,0,1.127058,-3.848778,0,1.127058
"69",0.68,"m1",1,-0.337854,0,-0.941199,-3.763291,0,1.26711,-3.763291,0,1.26711
"70",0.69,"m1",1,-0.374556,0,-0.927204,-3.670211,0,1.399427,-3.670211,0,1.399427
"71",0.7,"m1",1,-0.410259,0,-0.911969,-3.570261,0,1.523506,-3.570261,0,1.523506
"72",0.71,"m1",1,-0.4449,0,-0.89558,-3.464192,0,1.638923,-3.464192,0,1.638923
"73",0.72,"m1",1,-0.478428,0,-0.878127,-3.35277,0,1.745332,-3.35277,0,1.745332
"74",0.73,"m1",1,-0.510796,0,-0.859702,-3.236771,0,1.842466,-3.236771,0,1.842466
"75",0.74,"m1",1,-0.541966,0,-0.840401,-3.116971,0,1.930134,-3.116971,0,1.930134
"76",0.75,"m1",1,-0.571907,0,-0.820319,-2.994139,0,2.008219,-2.994139,0,2.008219
"77",0.76,"m1",1,-0.600597,0,-0.799552,-2.869027,0,2.076676,-2.869027,0,2.076676
"78",0.77,"m1",1,-0.628021,0,-0.778197,-2.742366,0,2.135525,-2.742366,0,2.135525
"79",0.78,"m1",1,-0.654169,0,-0.756348,-2.614859,0,2.184848,-2.614859,0,2.184848
"80",0.79,"m1",1,-0.679041,0,-0.7341,-2.487174,0,2.224785,-2.487174,0,2.224785
"81",0.8,"m1",1,-0.702641,0,-0.711545,-2.359944,0,2.255528,-2.359944,0,2.255528
"82",0.81,"m1",1,-0.724978,0,-0.688772,-2.233759,0,2.277311,-2.233759,0,2.277311
"83",0.82,"m1",1,-0.74607,0,-0.665868,-2.109164,0,2.290412,-2.109164,0,2.290412
"84",0.83,"m1",1,-0.765936,0,-0.642916,-1.98666,0,2.29514,-1.98666,0,2.29514
"85",0.84,"m1",1,-0.784603,0,-0.619998,-1.866698,0,2.291835,-1.866698,0,2.291835
"86",0.85,"m1",1,-0.8021,0,-0.597189,-1.749683,0,2.280856,-1.749683,0,2.280856
"87",0.86,"m1",1,-0.81846,0,-0.574564,-1.63597,0,2.262583,-1.63597,0,2.262583
"88",0.87,"m1",1,-0.833719,0,-0.552189,-1.525867,0,2.237407,-1.525867,0,2.237407
"89",0.88,"m1",1,-0.847915,0,-0.530132,-1.419634,0,2.205726,-1.419634,0,2.205726
"90",0.89,"m1",1,-0.86109,0,-0.508453,-1.317487,0,2.167941,-1.317487,0,2.167941
"91",0.9,"m1",1,-0.873286,0,-0.487208,-1.219596,0,2.124455,-1.219596,0,2.124455
"92",0.91,"m1",1,-0.884547,0,-0.466452,-1.12609,0,2.075664,-1.12609,0,2.075664
"93",0.92,"m1",1,-0.894917,0,-0.446232,-1.037058,0,2.021958,-1.037058,0,2.021958
"94",0.93,"m1",1,-0.904443,0,-0.426595,-0.952552,0,1.963716,-0.952552,0,1.963716
"95",0.94,"m1",1,-0.913169,0,-0.407582,-0.872588,0,1.901307,-0.872588,0,1.901307
"96",0.95,"m1",1,-0.92114,0,-0.389231,-0.797149,0,1.835084,-0.797149,0,1.835084
"97",0.96,"m1",1,-0.928402,0,-0.371577,-0.72619,0,1.765384,-0.72619,0,1.765384
"98",0.97,"m1",1,-0.934998,0,-0.354652,-0.659635,0,1.692529,-0.659635,0,1.692529
"99",0.98,"m1",1,-0.940972,0,-0.338484,-0.597385,0,1.616822,-0.597385,0,1.616822
"100",0.99,"m1",1,-0.946365,0,-0.323098,-0.539317,0,1.538546,-0.539317,0,1.538546
"101",1,"m1",1,-0.951218,0,-0.308518,-0.48529,0,1.45797,-0.48529,0,1.45797
"102",1.01,"m1",1,-0.95557,0,-0.294765,-0.43514,0,1.375339,-0.43514,0,1.375339
"103",1.02,"m1",1,-0.959457,0,-0.281856,-0.38869,0,1.290885,-0.38869,0,1.290885
"104",1.03,"m1",1,-0.962914,0,-0.269808,-0.345747,0,1.204817,-0.345747,0,1.204817
"105",1.04,"m1",1,-0.965975,0,-0.258635,-0.306106,0,1.117331,-0.306106,0,1.117331
"106",1.05,"m1",1,-0.968671,0,-0.248349,-0.269551,0,1.028603,-0.269551,0,1.028603
"107",1.06,"m1",1,-0.971029,0,-0.238961,-0.235853,0,0.938796,-0.235853,0,0.938796
"108",1.07,"m1",1,-0.973077,0,-0.23048,-0.204779,0,0.848056,-0.204779,0,0.848056
"109",1.08,"m1",1,-0.974838,0,-0.222915,-0.176086,0,0.756517,-0.176086,0,0.756517
"110",1.09,"m1",1,-0.976333,0,-0.216272,-0.149527,0,0.6643,-0.149527,0,0.6643
"111",1.1,"m1",1,-0.977582,0,-0.210557,-0.124847,0,0.571516,-0.124847,0,0.571516
"112",1.11,"m1",1,-0.9786,0,-0.205774,-0.101788,0,0.478265,-0.101788,0,0.478265
"113",1.12,"m1",1,-0.9794,0,-0.201928,-0.080091,0,0.384638,-0.080091,0,0.384638
"114",1.13,"m1",1,-0.979995,0,-0.199021,-0.05949,0,0.290722,-0.05949,0,0.290722
"115",1.14,"m1",1,-0.980393,0,-0.197055,-0.03972,0,0.196596,-0.03972,0,0.196596
"116",1.15,"m1",1,-0.980598,0,-0.196031,-0.020513,0,0.102335,-0.020513,0,0.102335
"117",1.16,"m1",1,-0.980614,0,-0.195951,-0.001602,0,0.008014,-0.001602,0,0.008014
"118",1.17,"m1",1,-0.980441,0,-0.196814,0.017283,0,-0.086295,0.017283,0,-0.086295
"119",1.18,"m1",1,-0.980077,0,-0.198619,0.03641,0,-0.180519,0.03641,0,-0.180519
"120",1.19,"m1",1,-0.979516,0,-0.201365,0.056047,0,-0.274582,0.056047,0,-0.274582
"121",1.2,"m1",1,-0.978752,0,-0.205049,0.076458,0,-0.368406,0.076458,0,-0.368406
"122",1.21,"m1",1,-0.977773,0,-0.209668,0.097909,0,-0.461906,0.097909,0,-0.461906
"123",1.22,"m1",1,-0.976566,0,-0.215218,0.120659,0,-0.554992,0.120659,0,-0.554992
"124",1.23,"m1",1,-0.975116,0,-0.221694,0.144967,0,-0.647566,0.144967,0,-0.647566
"125",1.24,"m1",1,-0.973405,0,-0.229089,0.171085,0,-0.739519,0.171085,0,-0.739519
"126",1.25,"m1",1,-0.971413,0,-0.237396,0.19926,0,-0.830733,0.19926,0,-0.830733
"127",1.26,"m1",1,-0.969116,0,-0.246607,0.229734,0,-0.921079,0.229734,0,-0.921079
"128",1.27,"m1",1,-0.966488,0,-0.256711,0.262739,0,-1.010412,0.262739,0,-1.010412
"129",1.28,"m1",1,-0.963503,0,-0.267697,0.2985,0,-1.098576,0.2985,0,-1.098576
"130",1.29,"m1",1,-0.960131,0,-0.279551,0.33723,0,-1.1854,0.33723,0,-1.1854
"131",1.3,"m1",1,-0.95634,0,-0.292258,0.379132,0,-1.270695,0.379132,0,-1.270695
"132",1.31,"m1",1,-0.952096,0,-0.3058,0.424392,0,-1.354258,0.424392,0,-1.354258
"133",1.32,"m1",1,-0.947364,0,-0.320159,0.473185,0,-1.435868,0.473185,0,-1.435868
"134",1.33,"m1",1,-0.942107,0,-0.335312,0.525665,0,-1.51529,0.525665,0,-1.51529
"135",1.34,"m1",1,-0.936287,0,-0.351235,0.581969,0,-1.592268,0.581969,0,-1.592268
"136",1.35,"m1",1,-0.929865,0,-0.3679,0.64221,0,-1.666534,0.64221,0,-1.666534
"137",1.36,"m1",1,-0.922801,0,-0.385278,0.706481,0,-1.7378,0.706481,0,-1.7378
"138",1.37,"m1",1,-0.915052,0,-0.403336,0.774846,0,-1.805766,0.774846,0,-1.805766
"139",1.38,"m1",1,-0.906579,0,-0.422037,0.847342,0,-1.870117,0.847342,0,-1.870117
"140",1.39,"m1",1,-0.897339,0,-0.441342,0.923976,0,-1.930526,0.923976,0,-1.930526
"141",1.4,"m1",1,-0.887292,0,-0.461209,1.004722,0,-1.986655,1.004722,0,-1.986655
"142",1.41,"m1",1,-0.876396,0,-0.48159,1.08952,0,-2.038157,1.08952,0,-2.038157
"143",1.42,"m1",1,-0.864614,0,-0.502437,1.178272,0,-2.084682,1.178272,0,-2.084682
"144",1.43,"m1",1,-0.851905,0,-0.523696,1.270845,0,-2.125874,1.270845,0,-2.125874
"145",1.44,"m1",1,-0.838235,0,-0.54531,1.367063,0,-2.16138,1.367063,0,-2.16138
"146",1.45,"m1",1,-0.823568,0,-0.567218,1.46671,0,-2.19085,1.46671,0,-2.19085
"147",1.46,"m1",1,-0.807872,0,-0.589358,1.569529,0,-2.213942,1.569529,0,-2.213942
"148",1.47,"m1",1,-0.79112,0,-0.611661,1.675219,0,-2.230326,1.675219,0,-2.230326
"149",1.48,"m1",1,-0.773286,0,-0.634058,1.78344,0,-2.239691,1.78344,0,-2.239691
"150",1.49,"m1",1,-0.754348,0,-0.656475,1.893807,0,-2.241743,1.893807,0,-2.241743
"151",1.5,"m1",1,-0.734289,0,-0.678837,2.005897,0,-2.236218,2.005897,0,-2.236218
"152",1.51,"m1",1,-0.713096,0,-0.701066,2.119245,0,-2.222882,2.119245,0,-2.222882
"153",1.52,"m1",1,-0.690763,0,-0.723082,2.233353,0,-2.201536,2.233353,0,-2.201536
"154",1.53,"m1",1,-0.667286,0,-0.744802,2.347686,0,-2.17202,2.347686,0,-2.17202
"155",1.54,"m1",1,-0.642669,0,-0.766144,2.461683,0,-2.134222,2.461683,0,-2.134222
"156",1.55,"m1",1,-0.616921,0,-0.787025,2.574753,0,-2.088076,2.574753,0,-2.088076
"157",1.56,"m1",1,-0.590059,0,-0.80736,2.686285,0,-2.033569,2.686285,0,-2.033569
"158",1.57,"m1",1,-0.562102,0,-0.827068,2.795654,0,-1.970746,2.795654,0,-1.970746
"159",1.58,"m1",1,-0.53308,0,-0.846065,2.902223,0,-1.899707,2.902223,0,-1.899707
"160",1.59,"m1",1,-0.503026,0,-0.864271,3.005352,0,-1.820615,3.005352,0,-1.820615
"161",1.6,"m1",1,-0.471982,0,-0.881608,3.104406,0,-1.733695,3.104406,0,-1.733695
"162",1.61,"m1",1,-0.439995,0,-0.898,3.198756,0,-1.639232,3.198756,0,-1.639232
"163",1.62,"m1",1,-0.407117,0,-0.913376,3.287793,0,-1.537575,3.287793,0,-1.537575
"164",1.63,"m1",1,-0.373407,0,-0.927667,3.370932,0,-1.429132,3.370932,0,-1.429132
"165",1.64,"m1",1,-0.338931,0,-0.940811,3.447617,0,-1.314369,3.447617,0,-1.314369
"166",1.65,"m1",1,-0.303758,0,-0.952749,3.51733,0,-1.193809,3.51733,0,-1.193809
"167",1.66,"m1",1,-0.267962,0,-0.963429,3.5796,0,-1.068026,3.5796,0,-1.068026
"168",1.67,"m1",1,-0.231622,0,-0.972806,3.634002,0,-0.937639,3.634002,0,-0.937639
"169",1.68,"m1",1,-0.19482,0,-0.980839,3.680169,0,-0.803308,3.680169,0,-0.803308
"170",1.69,"m1",1,-0.157642,0,-0.987496,3.717792,0,-0.665731,3.717792,0,-0.665731
"171",1.7,"m1",1,-0.120176,0,-0.992753,3.746626,0,-0.525632,3.746626,0,-0.525632
"172",1.71,"m1",1,-0.082511,0,-0.99659,3.766495,0,-0.383755,3.766495,0,-0.383755
"173",1.72,"m1",1,-0.044738,0,-0.998999,3.777287,0,-0.24086,3.777287,0,-0.24086
"174",1.73,"m1",1,-0.006949,0,-0.999976,3.778964,0,-0.097712,3.778964,0,-0.097712
"175",1.74,"m1",1,0.030767,0,-0.999527,3.771554,0,0.044927,3.771554,0,0.044927
"176",1.75,"m1",1,0.068318,0,-0.997664,3.755155,0,0.186302,3.755155,0,0.186302
"177",1.76,"m1",1,0.105618,0,-0.994407,3.729932,0,0.325676,3.729932,0,0.325676
"178",1.77,"m1",1,0.142579,0,-0.989783,3.696115,0,0.462336,3.696115,0,0.462336
"179",1.78,"m1",1,0.179119,0,-0.983827,3.653992,0,0.595599,3.653992,0,0.595599
"180",1.79,"m1",1,0.215158,0,-0.976579,3.60391,0,0.724818,3.60391,0,0.724818
"181",1.8,"m1",1,0.250621,0,-0.968085,3.546264,0,0.849387,3.546264,0,0.849387
"182",1.81,"m1",1,0.285436,0,-0.958398,3.481499,0,0.968749,3.481499,0,0.968749
"183",1.82,"m1",1,0.319537,0,-0.947574,3.410095,0,1.082394,3.410095,0,1.082394
"184",1.83,"m1",1,0.352862,0,-0.935675,3.332569,0,1.189867,3.332569,0,1.189867
"185",1.84,"m1",1,0.385357,0,-0.922768,3.249465,0,1.290767,3.249465,0,1.290767
"186",1.85,"m1",1,0.41697,0,-0.90892,3.161345,0,1.384752,3.161345,0,1.384752
"187",1.86,"m1",1,0.447658,0,-0.894205,3.068789,0,1.471535,3.068789,0,1.471535
"188",1.87,"m1",1,0.477382,0,-0.878696,2.972381,0,1.550889,2.972381,0,1.550889
"189",1.88,"m1",1,0.506109,0,-0.862469,2.87271,0,1.62264,2.87271,0,1.62264
"190",1.89,"m1",1,0.533813,0,-0.845603,2.770359,0,1.686672,2.770359,0,1.686672
"191",1.9,"m1",1,0.560472,0,-0.828174,2.665904,0,1.742919,2.665904,0,1.742919
"192",1.91,"m1",1,0.586071,0,-0.81026,2.559903,0,1.791368,2.559903,0,1.791368
"193",1.92,"m1",1,0.6106,0,-0.791939,2.452899,0,1.832051,2.452899,0,1.832051
"194",1.93,"m1",1,0.634054,0,-0.773289,2.345409,0,1.865045,2.345409,0,1.865045
"195",1.94,"m1",1,0.656433,0,-0.754384,2.237926,0,1.890466,2.237926,0,1.890466
"196",1.95,"m1",1,0.677742,0,-0.7353,2.130914,0,1.908467,2.130914,0,1.908467
"197",1.96,"m1",1,0.69799,0,-0.716107,2.024803,0,1.919232,2.024803,0,1.919232
"198",1.97,"m1",1,0.71719,0,-0.696877,1.919991,0,1.922975,1.919991,0,1.922975
"199",1.98,"m1",1,0.735359,0,-0.677678,1.816843,0,1.919932,1.816843,0,1.919932
"200",1.99,"m1",1,0.752515,0,-0.658575,1.715686,0,1.910361,1.715686,0,1.910361
"201",2,"m1",1,0.768684,0,-0.639629,1.616812,0,1.894535,1.616812,0,1.894535
"202",2.01,"m1",1,0.783888,0,-0.620902,1.520476,0,1.872741,1.520476,0,1.872741
"203",2.02,"m1",1,0.798157,0,-0.602449,1.426898,0,1.845274,1.426898,0,1.845274
"204",2.03,"m1",1,0.81152,0,-0.584325,1.336262,0,1.812435,1.336262,0,1.812435
"205",2.04,"m1",1,0.824007,0,-0.566579,1.248719,0,1.774529,1.248719,0,1.774529
"206",2.05,"m1",1,0.835651,0,-0.549261,1.164384,0,1.731861,1.164384,0,1.731861
"207",2.06,"m1",1,0.846484,0,-0.532413,1.083344,0,1.684733,1.083344,0,1.684733
"208",2.07,"m1",1,0.856541,0,-0.516079,1.005653,0,1.633443,1.005653,0,1.633443
"209",2.08,"m1",1,0.865854,0,-0.500296,0.931336,0,1.578284,0.931336,0,1.578284
"210",2.09,"m1",1,0.874458,0,-0.485101,0.860391,0,1.51954,0.860391,0,1.51954
"211",2.1,"m1",1,0.882386,0,-0.470526,0.792792,0,1.457486,0.792792,0,1.457486
"212",2.11,"m1",1,0.889671,0,-0.456602,0.728488,0,1.392389,0.728488,0,1.392389
"213",2.12,"m1",1,0.896345,0,-0.443357,0.667406,0,1.324502,0.667406,0,1.324502
"214",2.13,"m1",1,0.90244,0,-0.430816,0.609452,0,1.254069,0.609452,0,1.254069
"215",2.14,"m1",1,0.907985,0,-0.419003,0.554516,0,1.18132,0.554516,0,1.18132
"216",2.15,"m1",1,0.913009,0,-0.407938,0.502467,0,1.106475,0.502467,0,1.106475
"217",2.16,"m1",1,0.917541,0,-0.397641,0.453164,0,1.029742,0.453164,0,1.029742
"218",2.17,"m1",1,0.921606,0,-0.388128,0.406447,0,0.951317,0.406447,0,0.951317
"219",2.18,"m1",1,0.925227,0,-0.379414,0.362146,0,0.871384,0.362146,0,0.871384
"220",2.19,"m1",1,0.928428,0,-0.371513,0.320081,0,0.790116,0.320081,0,0.790116
"221",2.2,"m1",1,0.931228,0,-0.364436,0.28006,0,0.707678,0.28006,0,0.707678
"222",2.21,"m1",1,0.933647,0,-0.358194,0.241884,0,0.624225,0.241884,0,0.624225
"223",2.22,"m1",1,0.935701,0,-0.352795,0.205346,0,0.539901,0.205346,0,0.539901
"224",2.23,"m1",1,0.937403,0,-0.348246,0.170234,0,0.454845,0.170234,0,0.454845
"225",2.24,"m1",1,0.938766,0,-0.344554,0.136328,0,0.369189,0.136328,0,0.369189
"226",2.25,"m1",1,0.9398,0,-0.341724,0.103407,0,0.28306,0.103407,0,0.28306
"227",2.26,"m1",1,0.940513,0,-0.339758,0.071246,0,0.196578,0.071246,0,0.196578
"228",2.27,"m1",1,0.940909,0,-0.338659,0.039615,0,0.109863,0.039615,0,0.109863
"229",2.28,"m1",1,0.940992,0,-0.338429,0.008286,0,0.02303,0.008286,0,0.02303
"230",2.29,"m1",1,0.940762,0,-0.339067,-0.022972,0,-0.063804,-0.022972,0,-0.063804
"231",2.3,"m1",1,0.940218,0,-0.340572,-0.054388,0,-0.150524,-0.054388,0,-0.150524
"232",2.31,"m1",1,0.939356,0,-0.342943,-0.086191,0,-0.237013,-0.086191,0,-0.237013
"233",2.32,"m1",1,0.93817,0,-0.346174,-0.118608,0,-0.323152,-0.118608,0,-0.323152
"234",2.33,"m1",1,0.936652,0,-0.350262,-0.151862,0,-0.408816,-0.151862,0,-0.408816
"235",2.34,"m1",1,0.93479,0,-0.355201,-0.186174,0,-0.493879,-0.186174,0,-0.493879
"236",2.35,"m1",1,0.932572,0,-0.360983,-0.221757,0,-0.578205,-0.221757,0,-0.578205
"237",2.36,"m1",1,0.929984,0,-0.3676,-0.258822,0,-0.661654,-0.258822,0,-0.661654
"238",2.37,"m1",1,0.927008,0,-0.37504,-0.297568,0,-0.744078,-0.297568,0,-0.744078
"239",2.38,"m1",1,0.923627,0,-0.383294,-0.338191,0,-0.82532,-0.338191,0,-0.82532
"240",2.39,"m1",1,0.919818,0,-0.392346,-0.380874,0,-0.905214,-0.380874,0,-0.905214
"241",2.4,"m1",1,0.91556,0,-0.402182,-0.425789,0,-0.983584,-0.425789,0,-0.983584
"242",2.41,"m1",1,0.910829,0,-0.412784,-0.473099,0,-1.060244,-0.473099,0,-1.060244
"243",2.42,"m1",1,0.905599,0,-0.424134,-0.522949,0,-1.134997,-0.522949,0,-1.134997
"244",2.43,"m1",1,0.899845,0,-0.43621,-0.575472,0,-1.207635,-0.575472,0,-1.207635
"245",2.44,"m1",1,0.893537,0,-0.44899,-0.630783,0,-1.277942,-0.630783,0,-1.277942
"246",2.45,"m1",1,0.886647,0,-0.462447,-0.688979,0,-1.345689,-0.688979,0,-1.345689
"247",2.46,"m1",1,0.879146,0,-0.476553,-0.750138,0,-1.410637,-0.750138,0,-1.410637
"248",2.47,"m1",1,0.871003,0,-0.491278,-0.814314,0,-1.47254,-0.814314,0,-1.47254
"249",2.48,"m1",1,0.862187,0,-0.50659,-0.88154,0,-1.53114,-0.88154,0,-1.53114
"250",2.49,"m1",1,0.852669,0,-0.522452,-0.951823,0,-1.586175,-0.951823,0,-1.586175
"251",2.5,"m1",1,0.842417,0,-0.538825,-1.025146,0,-1.637377,-1.025146,0,-1.637377
"252",2.51,"m1",1,0.831403,0,-0.55567,-1.10146,0,-1.684472,-1.10146,0,-1.684472
"253",2.52,"m1",1,0.819596,0,-0.572942,-1.180692,0,-1.727185,-1.180692,0,-1.727185
"254",2.53,"m1",1,0.806969,0,-0.590594,-1.262735,0,-1.76524,-1.262735,0,-1.76524
"255",2.54,"m1",1,0.793494,0,-0.608578,-1.347454,0,-1.798365,-1.347454,0,-1.798365
"256",2.55,"m1",1,0.779147,0,-0.626841,-1.434678,0,-1.826291,-1.434678,0,-1.826291
"257",2.56,"m1",1,0.763905,0,-0.645328,-1.524208,0,-1.848758,-1.524208,0,-1.848758
"258",2.57,"m1",1,0.747747,0,-0.663984,-1.615811,0,-1.865517,-1.615811,0,-1.865517
"259",2.58,"m1",1,0.730655,0,-0.682747,-1.70922,0,-1.876332,-1.70922,0,-1.876332
"260",2.59,"m1",1,0.712614,0,-0.701557,-1.804139,0,-1.880986,-1.804139,0,-1.880986
"261",2.6,"m1",1,0.693611,0,-0.72035,-1.900239,0,-1.879282,-1.900239,0,-1.879282
"262",2.61,"m1",1,0.67364,0,-0.73906,-1.997162,0,-1.871045,-1.997162,0,-1.871045
"263",2.62,"m1",1,0.652694,0,-0.757621,-2.094524,0,-1.856132,-2.094524,0,-1.856132
"264",2.63,"m1",1,0.630775,0,-0.775966,-2.191912,0,-1.834426,-2.191912,0,-1.834426
"265",2.64,"m1",1,0.607886,0,-0.794024,-2.288894,0,-1.805849,-2.288894,0,-1.805849
