"","x1","x2","y1","y2","z1","z2","E","t","t_sub"
"1231",0.00083324,0.16759179,0.00916716,-0.54799633,0,0,-0.00247031,12.3,247
"1232",0.00082056,0.18025837,0.00917704,-0.55086114,0,0,-0.00245373,12.31,247
"1233",0.00080638,0.19443127,0.00918697,-0.55378699,0,0,-0.00243071,12.32,247
"1234",0.00079387,0.20692856,0.00919634,-0.55614327,0,0,-0.0024151,12.33,247
"1235",0.00077988,0.22090406,0.00920572,-0.5585115,0,0,-0.00239343,12.34,247
"1236",0.00076755,0.23322071,0.0092146,-0.5603886,0,0,-0.00237872,12.35,248
"1237",0.00075377,0.24698722,0.00922345,-0.5622311,0,0,-0.00235831,12.36,248
"1238",0.00074163,0.25911394,0.00923189,-0.5636564,0,0,-0.00234445,12.37,248
"1239",0.00072807,0.27266198,0.00924024,-0.56500291,0,0,-0.0023252,12.38,248
"1240",0.00071612,0.28459121,0.00924825,-0.56600191,0,0,-0.00231213,12.39,248
"1241",0.00070279,0.2979131,0.00925614,-0.56688011,0,0,-0.00229397,12.4,249
"1242",0.00069105,0.30963875,0.00926374,-0.5674766,0,0,-0.00228163,12.41,249
"1243",0.00067795,0.32272831,0.00927118,-0.56791231,0,0,-0.00226449,12.42,249
"1244",0.00066642,0.3342455,0.00927841,-0.56812843,0,0,-0.00225282,12.43,249
"1245",0.00065356,0.34709781,0.00928543,-0.56814572,0,0,-0.00223663,12.44,249
"1246",0.00064224,0.35840272,0.00929229,-0.56800214,0,0,-0.0022256,12.45,250
"1247",0.00062962,0.37101394,0.00929892,-0.56762346,0,0,-0.0022103,12.46,250
"1248",0.00061851,0.3821036,0.00930544,-0.56713948,0,0,-0.00219985,12.47,250
"1249",0.00060614,0.39447076,0.0093117,-0.56638577,0,0,-0.00218537,12.48,250
"1250",0.00059525,0.40534293,0.0093179,-0.5655794,0,0,-0.00217548,12.49,250
"1251",0.00058312,0.41746385,0.00932379,-0.56447026,0,0,-0.00216177,12.5,251
"1252",0.00057246,0.4281169,0.00932969,-0.56335834,0,0,-0.0021524,12.51,251
"1253",0.00056057,0.43999001,0.00933525,-0.56191208,0,0,-0.00213941,12.52,251
"1254",0.00055013,0.45042285,0.00934085,-0.56051036,0,0,-0.00213052,12.53,251
"1255",0.00053849,0.46204711,0.00934609,-0.55874412,0,0,-0.0021182,12.54,251
"1256",0.00052827,0.47225905,0.00935142,-0.55706736,0,0,-0.00210976,12.55,252
"1257",0.00051688,0.48363388,0.00935635,-0.55499721,0,0,-0.00209808,12.56,252
"1258",0.00050688,0.49362462,0.00936142,-0.55305926,0,0,-0.00209007,12.57,252
"1259",0.00049575,0.50474978,0.00936607,-0.55070026,0,0,-0.00207898,12.58,252
"1260",0.00048597,0.51451932,0.00937089,-0.54851412,0,0,-0.00207136,12.59,252
"1261",0.00047508,0.52539491,0.00937526,-0.54588044,0,0,-0.00206083,12.6,253
"1262",0.00046552,0.5349435,0.00937984,-0.5434583,0,0,-0.00205359,12.61,253
"1263",0.00045489,0.54556986,0.00938395,-0.54056326,0,0,-0.00204358,12.62,253
"1264",0.00044555,0.55489794,0.0093883,-0.53791662,0,0,-0.0020367,12.63,253
"1265",0.00043516,0.56527564,0.00939216,-0.53477275,0,0,-0.00202718,12.64,253
"1266",0.00042604,0.57438384,0.00939631,-0.53191244,0,0,-0.00202063,12.65,254
"1267",0.0004159,0.58451361,0.00939993,-0.52853155,0,0,-0.00201158,12.66,254
"1268",0.000407,0.5934027,0.00940387,-0.52546778,0,0,-0.00200533,12.67,254
"1269",0.00039711,0.60328541,0.00940727,-0.52186104,0,0,-0.00199673,12.68,254
"1270",0.00038843,0.61195627,0.00941101,-0.51860344,0,0,-0.00199078,12.69,254
"1271",0.00037879,0.62159292,0.0094142,-0.51478138,0,0,-0.00198259,12.7,255
"1272",0.00037032,0.63004651,0.00941776,-0.51133908,0,0,-0.00197692,12.71,255
"1273",0.00036092,0.63943818,0.00942073,-0.50731167,0,0,-0.00196912,12.72,255
"1274",0.00035268,0.64767556,0.00942412,-0.5036933,0,0,-0.00196372,12.73,255
"1275",0.00034352,0.65682339,0.0094269,-0.49946998,0,0,-0.00195629,12.74,255
"1276",0.00033549,0.66484565,0.00943011,-0.49568371,0,0,-0.00195114,12.75,256
"1277",0.00032658,0.67375085,0.00943271,-0.49127344,0,0,-0.00194407,12.76,256
"1278",0.00031876,0.68155914,0.00943576,-0.48732704,0,0,-0.00193915,12.77,256
"1279",0.00031009,0.69022294,0.00943818,-0.48273833,0,0,-0.00193242,12.78,256
"1280",0.00030248,0.69781842,0.00944108,-0.47863916,0,0,-0.00192773,12.79,256
"1281",0.00029405,0.7062421,0.00944332,-0.4738801,0,0,-0.00192131,12.8,257
"1282",0.00028666,0.71362595,0.00944608,-0.46963518,0,0,-0.00191684,12.81,257
"1283",0.00027847,0.72181079,0.00944816,-0.46471346,0,0,-0.00191073,12.82,257
"1284",0.00027129,0.72898421,0.00945078,-0.46032947,0,0,-0.00190646,12.83,257
"1285",0.00026333,0.73693149,0.00945271,-0.45525243,0,0,-0.00190064,12.84,257
"1286",0.00025636,0.74389569,0.00945519,-0.45073572,0,0,-0.00189657,12.85,258
"1287",0.00024864,0.75160669,0.00945697,-0.44551035,0,0,-0.00189102,12.86,258
"1288",0.00024188,0.75836285,0.00945933,-0.44086702,0,0,-0.00188714,12.87,258
"1289",0.0002344,0.76583885,0.00946096,-0.43550001,0,0,-0.00188186,12.88,258
"1290",0.00022784,0.77238816,0.0094632,-0.43073586,0,0,-0.00187815,12.89,258
"1291",0.00022059,0.77963042,0.0094647,-0.4252336,0,0,-0.00187312,12.9,259
"1292",0.00021424,0.78597404,0.00946682,-0.42035419,0,0,-0.00186959,12.91,259
"1293",0.00020722,0.7929838,0.00946819,-0.4147228,0,0,-0.00186481,12.92,259
"1294",0.00020108,0.79912288,0.0094702,-0.40973344,0,0,-0.00186144,12.93,259
"1295",0.00019429,0.80590135,0.00947145,-0.40397881,0,0,-0.00185688,12.94,259
"1296",0.00018835,0.81183703,0.00947336,-0.39888461,0,0,-0.00185367,12.95,260
"1297",0.0001818,0.8183854,0.00947449,-0.39301236,0,0,-0.00184934,12.96,260
"1298",0.00017606,0.82411877,0.00947629,-0.38781823,0,0,-0.00184628,12.97,260
"1299",0.00016973,0.8304382,0.00947731,-0.38183377,0,0,-0.00184217,12.98,260
"1300",0.00016419,0.83597032,0.00947902,-0.37654441,0,0,-0.00183925,12.99,260
"1301",0.0001581,0.84206194,0.00947993,-0.37045296,0,0,-0.00183534,13,261
"1302",0.00015276,0.84739387,0.00948155,-0.36507292,0,0,-0.00183257,13.01,261
"1303",0.00014689,0.85325876,0.00948236,-0.35887949,0,0,-0.00182886,13.02,261
"1304",0.00014175,0.85839151,0.0094839,-0.35341314,0,0,-0.00182622,13.03,261
"1305",0.00013611,0.86403072,0.00948461,-0.34712258,0,0,-0.0018227,13.04,261
"1306",0.00013117,0.86896526,0.00948606,-0.34157412,0,0,-0.00182019,13.05,262
"1307",0.00012575,0.87437981,0.00948668,-0.33519111,0,0,-0.00181686,13.06,262
"1308",0.000121,0.87911709,0.00948805,-0.32956462,0,0,-0.00181448,13.07,262
"1309",0.00011581,0.88430795,0.00948858,-0.32309367,0,0,-0.00181133,13.08,262
"1310",0.00011126,0.88884888,0.00948988,-0.31739311,0,0,-0.00180906,13.09,262
"1311",0.00010629,0.89381698,0.00949033,-0.31083859,0,0,-0.00180609,13.1,263
"1312",0.00010194,0.89816243,0.00949156,-0.30506776,0,0,-0.00180394,13.11,263
"1313",9.719e-05,0.90290867,0.00949193,-0.29843393,0,0,-0.00180114,13.12,263
"1314",9.303e-05,0.90705947,0.00949309,-0.29259652,0,0,-0.00179911,13.13,263
"1315",8.85e-05,0.91158469,0.00949338,-0.28588749,0,0,-0.00179647,13.14,263
"1316",8.454e-05,0.91554164,0.00949448,-0.2799871,0,0,-0.00179454,13.15,264
"1317",8.023e-05,0.91984665,0.0094947,-0.27320687,0,0,-0.00179207,13.16,264
"1318",7.647e-05,0.92361052,0.00949574,-0.26724699,0,0,-0.00179025,13.17,264
"1319",7.238e-05,0.92769607,0.0094959,-0.26039945,0,0,-0.00178793,13.18,264
"1320",6.88e-05,0.93126757,0.00949688,-0.25438347,0,0,-0.00178622,13.19,264
"1321",6.493e-05,0.9351344,0.00949697,-0.24747243,0,0,-0.00178405,13.2,265
"1322",6.155e-05,0.93851422,0.0094979,-0.24140365,0,0,-0.00178244,13.21,265
"1323",5.789e-05,0.94216298,0.00949793,-0.2344328,0,0,-0.00178042,13.22,265
"1324",5.47e-05,0.94535176,0.00949881,-0.22831446,0,0,-0.00177891,13.23,265
"1325",5.127e-05,0.9487831,0.00949879,-0.22128741,0,0,-0.00177704,13.24,265
"1326",4.827e-05,0.95178145,0.00949962,-0.21512266,0,0,-0.00177563,13.25,266
"1327",4.505e-05,0.95499595,0.00949954,-0.20804294,0,0,-0.00177389,13.26,266
"1328",4.224e-05,0.95780443,0.00950034,-0.20183487,0,0,-0.00177258,13.27,266
"1329",3.924e-05,0.96080263,0.00950021,-0.19470596,0,0,-0.00177098,13.28,266
"1330",3.661e-05,0.96342177,0.00950096,-0.18845758,0,0,-0.00176976,13.29,266
"1331",3.383e-05,0.96620416,0.00950078,-0.18128285,0,0,-0.0017683,13.3,267
"1332",3.14e-05,0.96863446,0.0095015,-0.17499714,0,0,-0.00176717,13.31,267
"1333",2.883e-05,0.97120149,0.00950128,-0.16777994,0,0,-0.00176585,13.32,267
"1334",2.658e-05,0.97344339,0.00950196,-0.16145978,0,0,-0.00176481,13.33,267
"1335",2.423e-05,0.97579548,0.00950171,-0.15420339,0,0,-0.00176362,13.34,267
"1336",2.217e-05,0.97784938,0.00950235,-0.14785167,0,0,-0.00176267,13.35,268
"1337",2.003e-05,0.97998689,0.00950206,-0.14055931,0,0,-0.00176161,13.36,268
"1338",1.816e-05,0.98185317,0.00950268,-0.13417882,0,0,-0.00176075,13.37,268
"1339",1.624e-05,0.98377641,0.00950236,-0.12685368,0,0,-0.00175982,13.38,268
"1340",1.456e-05,0.98545541,0.00950295,-0.12044722,0,0,-0.00175904,13.39,268
"1341",1.285e-05,0.98716465,0.0095026,-0.11309244,0,0,-0.00175824,13.4,269
"1342",1.135e-05,0.98865665,0.00950317,-0.10666273,0,0,-0.00175754,13.41,269
"1343",9.86e-06,0.99015213,0.00950278,-0.09928142,0,0,-0.00175687,13.42,269
"1344",8.55e-06,0.99145739,0.00950333,-0.09283119,0,0,-0.00175626,13.43,269
"1345",7.27e-06,0.99273928,0.00950293,-0.08542642,0,0,-0.00175571,13.44,269
"1346",6.15e-06,0.99385802,0.00950346,-0.07895835,0,0,-0.00175518,13.45,270
"1347",5.08e-06,0.99492646,0.00950304,-0.07153317,0,0,-0.00175476,13.46,270
"1348",4.15e-06,0.99585884,0.00950355,-0.06504992,0,0,-0.00175431,13.47,270
"1349",3.29e-06,0.99671393,0.00950311,-0.05760737,0,0,-0.00175401,13.48,270
"1350",2.54e-06,0.9974601,0.00950362,-0.05111158,0,0,-0.00175365,13.49,270
"1351",1.9e-06,0.99810188,0.00950316,-0.04365467,0,0,-0.00175347,13.5,271
"1352",1.34e-06,0.99866193,0.00950365,-0.03714896,0,0,-0.00175319,13.51,271
"1353",9.1e-07,0.99909041,0.00950318,-0.02968069,0,0,-0.00175313,13.52,271
"1354",5.4e-07,0.9994644,0.00950367,-0.02316769,0,0,-0.00175293,13.53,271
"1355",3.2e-07,0.99967953,0.00950319,-0.01569105,0,0,-0.001753,13.54,271
"1356",1.3e-07,0.99986748,0.00950368,-0.00917337,0,0,-0.00175288,13.55,272
"1357",1.3e-07,0.99986917,0.00950319,-0.00169134,0,0,-0.00175307,13.56,272
"1358",1.3e-07,0.99987106,0.00950368,0.00482842,0,0,-0.00175303,13.57,272
"1359",3.4e-07,0.99965919,0.00950319,0.01231284,0,0,-0.00175335,13.58,272
"1360",5.3e-07,0.99947495,0.00950367,0.01883208,0,0,-0.00175339,13.59,272
"1361",9.5e-07,0.99904934,0.00950319,0.0263159,0,0,-0.00175383,13.6,273
"1362",1.32e-06,0.99867887,0.00950367,0.032832,0,0,-0.00175395,13.61,273
"1363",1.96e-06,0.99803929,0.00950319,0.04031222,0,0,-0.00175451,13.62,273
"1364",2.52e-06,0.99748247,0.00950368,0.04682258,0,0,-0.00175472,13.63,273
"1365",3.37e-06,0.99662865,0.00950321,0.05429618,0,0,-0.00175541,13.64,273
"1366",4.12e-06,0.99588528,0.00950371,0.06079816,0,0,-0.00175569,13.65,274
"1367",5.19e-06,0.99481691,0.00950324,0.06826211,0,0,-0.0017565,13.66,274
"1368",6.12e-06,0.99388678,0.00950375,0.07475306,0,0,-0.00175687,13.67,274
"1369",7.4e-06,0.99260349,0.0095033,0.08220432,0,0,-0.00175781,13.68,274
"1370",8.52e-06,0.99148634,0.00950382,0.08868158,0,0,-0.00175826,13.69,274
"1371",1.002e-05,0.98998774,0.00950339,0.09611706,0,0,-0.00175933,13.7,275
"1372",1.133e-05,0.98868326,0.00950393,0.10257795,0,0,-0.00175986,13.71,275
"1373",1.304e-05,0.98696889,0.00950351,0.10999453,0,0,-0.00176106,13.72,275
"1374",1.454e-05,0.98547675,0.00950407,0.11643634,0,0,-0.00176168,13.73,275
"1375",1.647e-05,0.9835461,0.00950367,0.12383087,0,0,-0.00176301,13.74,275
"1376",1.815e-05,0.98186593,0.00950425,0.13025085,0,0,-0.00176371,13.75,276
"1377",2.03e-05,0.97971845,0.00950388,0.13762015,0,0,-0.00176517,13.76,276
"1378",2.217e-05,0.97784981,0.00950449,0.14401553,0,0,-0.00176596,13.77,276
"1379",2.454e-05,0.97548493,0.00950415,0.15135635,0,0,-0.00176756,13.78,276
"1380",2.66e-05,0.97342737,0.00950478,0.1577243,0,0,-0.00176844,13.79,276
"1381",2.918e-05,0.97084442,0.00950447,0.16503337,0,0,-0.00177017,13.8,277
"1382",3.143e-05,0.96859743,0.00950513,0.17137103,0,0,-0.00177114,13.81,277
"1383",3.424e-05,0.96579575,0.00950486,0.178645,0,0,-0.00177301,13.82,277
"1384",3.668e-05,0.96335878,0.00950556,0.18494946,0,0,-0.00177407,13.83,277
"1385",3.97e-05,0.96033761,0.00950532,0.19218491,0,0,-0.00177609,13.84,277
"1386",4.233e-05,0.95771009,0.00950605,0.19845321,0,0,-0.00177724,13.85,278
"1387",4.558e-05,0.95446866,0.00950586,0.20564668,0,0,-0.0017794,13.86,278
"1388",4.84e-05,0.95164995,0.00950663,0.21187578,0,0,-0.00178064,13.87,278
"1389",5.186e-05,0.94818742,0.00950648,0.21902372,0,0,-0.00178295,13.88,278
"1390",5.488e-05,0.94517686,0.0095073,0.22521052,0,0,-0.0017843,13.89,278
"1391",5.857e-05,0.94149235,0.0095072,0.23230931,0,0,-0.00178676,13.9,279
"1392",6.177e-05,0.93828922,0.00950806,0.23845066,0,0,-0.0017882,13.91,279
"1393",6.568e-05,0.9343818,0.00950801,0.24549657,0,0,-0.00179082,13.92,279
"1394",6.908e-05,0.93098536,0.00950892,0.25158924,0,0,-0.00179236,13.93,279
"1395",7.322e-05,0.92685405,0.00950893,0.25857846,0,0,-0.00179514,13.94,279
"1396",7.681e-05,0.92326349,0.00950989,0.26461911,0,0,-0.00179679,13.95,280
"1397",8.117e-05,0.91890727,0.00950996,0.27154773,0,0,-0.00179973,13.96,280
"1398",8.496e-05,0.91512176,0.00951098,0.27753296,0,0,-0.00180149,13.97,280
"1399",8.955e-05,0.91053955,0.00951111,0.28439696,0,0,-0.0018046,13.98,280
"1400",9.354e-05,0.90655821,0.00951219,0.29032325,0,0,-0.00180646,13.99,280
"1401",9.835e-05,0.90174888,0.00951239,0.29711849,0,0,-0.00180975,14,281
"1402",0.00010253,0.89757079,0.00951353,0.30298224,0,0,-0.00181173,14.01,281
"1403",0.00010757,0.89253318,0.00951381,0.30970444,0,0,-0.0018152,14.02,281
"1404",0.00011195,0.88815738,0.00951501,0.31550193,0,0,-0.00181729,14.03,281
"1405",0.00011723,0.88289026,0.00951537,0.32214669,0,0,-0.00182095,14.04,281
"1406",0.00012181,0.87831574,0.00951664,0.32787407,0,0,-0.00182316,14.05,282
"1407",0.00012731,0.87281785,0.00951708,0.33443683,0,0,-0.00182701,14.06,282
"1408",0.00013209,0.86804356,0.00951843,0.34009013,0,0,-0.00182935,14.07,282
"1409",0.00013782,0.86231358,0.00951895,0.34656619,0,0,-0.0018334,14.08,282
"1410",0.0001428,0.85733845,0.00952038,0.35214129,0,0,-0.00183586,14.09,282
"1411",0.00014877,0.85137502,0.009521,0.35852577,0,0,-0.00184012,14.1,283
"1412",0.00015396,0.84619791,0.0095225,0.36401841,0,0,-0.00184272,14.11,283
"1413",0.00016016,0.83999962,0.00952322,0.37030624,0,0,-0.00184719,14.12,283
"1414",0.00016555,0.83461938,0.00952481,0.37571202,0,0,-0.00184992,14.13,283
"1415",0.00017199,0.82818478,0.00952563,0.38189794,0,0,-0.00185462,14.14,283
"1416",0.00017758,0.82260019,0.00952732,0.38721225,0,0,-0.0018575,14.15,284
"1417",0.00018426,0.81592779,0.00952824,0.39329079,0,0,-0.00186243,14.16,284
"1418",0.00019005,0.81013763,0.00953002,0.39850886,0,0,-0.00186546,14.17,284
"1419",0.00019697,0.80322589,0.00953106,0.40447434,0,0,-0.00187063,14.18,284
"1420",0.00020297,0.79722889,0.00953294,0.4095912,0,0,-0.00187381,14.19,284
"1421",0.00021013,0.79007624,0.0095341,0.41543767,0,0,-0.00187924,14.2,285
"1422",0.00021635,0.78387108,0.00953609,0.42044813,0,0,-0.00188259,14.21,285
"1423",0.00022375,0.77647592,0.00953737,0.42616942,0,0,-0.00188827,14.22,285
"1424",0.00023017,0.77006127,0.00953947,0.43106806,0,0,-0.00189179,14.23,285
"1425",0.00023782,0.76242196,0.00954088,0.43665768,0,0,-0.00189776,14.24,285
"1426",0.00024445,0.75579647,0.0095431,0.44143885,0,0,-0.00190145,14.25,286
"1427",0.00025234,0.74791133,0.00954465,0.44689004,0,0,-0.0019077,14.26,286
"1428",0.00025919,0.74107362,0.009547,0.4515478,0,0,-0.00191158,14.27,286
"1429",0.00026733,0.73294098,0.0095487,0.45685347,0,0,-0.00191814,14.28,286
"1430",0.00027438,0.72588964,0.00955117,0.46138163,0,0,-0.00192221,14.29,286
"1431",0.00028277,0.71750778,0.00955302,0.46653433,0,0,-0.00192909,14.3,287
"1432",0.00029005,0.71024141,0.00955563,0.47092637,0,0,-0.00193337,14.31,287
"1433",0.00029869,0.70160861,0.00955764,0.47591831,0,0,-0.00194057,14.32,287
"1434",0.00030618,0.6941258,0.00956039,0.48016738,0,0,-0.00194507,14.33,287
"1435",0.00031507,0.68524035,0.00956257,0.48499034,0,0,-0.00195263,14.34,287
"1436",0.00032278,0.67753968,0.00956548,0.48908925,0,0,-0.00195734,14.35,288
"1437",0.00033193,0.66839987,0.00956783,0.49373458,0,0,-0.00196527,14.36,288
"1438",0.00033986,0.66047993,0.0095709,0.49767575,0,0,-0.00197023,14.37,288
"1439",0.00034927,0.65108407,0.00957344,0.50213435,0,0,-0.00197855,14.38,288
"1440",0.00035741,0.64294348,0.00957667,0.50590979,0,0,-0.00198376,14.39,288
"1441",0.00036708,0.63328991,0.00957941,0.51017205,0,0,-0.00199249,14.4,289
"1442",0.00037545,0.62492734,0.00958281,0.51377331,0,0,-0.00199796,14.41,289
"1443",0.00038537,0.61501445,0.00958576,0.51782906,0,0,-0.00200712,14.42,289
"1444",0.00039397,0.60642859,0.00958934,0.52124723,0,0,-0.00201288,14.43,289
"1445",0.00040415,0.59625486,0.00959251,0.52508574,0,0,-0.0020225,14.44,289
"1446",0.00041297,0.58744447,0.00959628,0.52831137,0,0,-0.00202855,14.45,290
"1447",0.00042341,0.57700844,0.00959968,0.53192125,0,0,-0.00203866,14.46,290
"1448",0.00043246,0.5679724,0.00960366,0.53494433,0,0,-0.00204503,14.47,290
"1449",0.00044317,0.55727274,0.00960729,0.53831353,0,0,-0.00205566,14.48,290
"1450",0.00045244,0.54801,0.00961149,0.54112343,0,0,-0.00206235,14.49,290
"1451",0.00046342,0.53704554,0.00961538,0.54423912,0,0,-0.00207353,14.5,291
"1452",0.00047292,0.52755522,0.0096198,0.54682458,0,0,-0.00208058,14.51,291
"1453",0.00048416,0.51632495,0.00962395,0.54967314,0,0,-0.00209235,14.52,291
"1454",0.00049389,0.50660634,0.00962861,0.55202214,0,0,-0.00209978,14.53,291
"1455",0.0005054,0.4951095,0.00963304,0.55458906,0,0,-0.00211216,14.54,291
"1456",0.00051535,0.48516209,0.00963795,0.55668882,0,0,-0.00211999,14.55,292
"1457",0.00052713,0.47339819,0.00964268,0.55895865,0,0,-0.00213304,14.56,292
"1458",0.00053732,0.46322176,0.00964785,0.56079553,0,0,-0.0021413,14.57,292
"1459",0.00054936,0.45119065,0.0096529,0.56275178,0,0,-0.00215506,14.58,292
"1460",0.00055977,0.44078527,0.00965835,0.56431123,0,0,-0.00216377,14.59,292
"1461",0.00057208,0.42848722,0.00966373,0.56593628,0,0,-0.00217828,14.6,293
"1462",0.00058273,0.41785336,0.00966947,0.56720273,0,0,-0.00218748,14.61,293
"1463",0.00059531,0.40528912,0.0096752,0.56847774,0,0,-0.00220281,14.62,293
"1464",0.00060618,0.39442773,0.00968125,0.56943455,0,0,-0.00221253,14.63,293
"1465",0.00061902,0.38159866,0.00968735,0.57033933,0,0,-0.00222872,14.64,293
"1466",0.00063012,0.37051121,0.00969373,0.57096866,0,0,-0.002239,14.65,294
"1467",0.00064322,0.3574194,0.00970022,0.5714816,0,0,-0.00225612,14.66,294
"1468",0.00065455,0.34610806,0.00970694,0.57176432,0,0,-0.002267,14.67,294
"1469",0.00066791,0.33275643,0.00971385,0.57186223,0,0,-0.00228511,14.68,294
"1470",0.00067946,0.32122416,0.00972094,0.57177781,0,0,-0.00229664,14.69,294
"1471",0.00069308,0.30761668,0.00972829,0.57143578,0,0,-0.00231581,14.7,295
"1472",0.00070484,0.29586741,0.00973577,0.57096217,0,0,-0.00232803,14.71,295
"1473",0.00071871,0.28200928,0.00974359,0.57015346,0,0,-0.00234835,14.72,295
"1474",0.00073068,0.27004808,0.00975148,0.56926697,0,0,-0.00236131,14.73,295
"1475",0.0007448,0.25594595,0.0097598,0.56796282,0,0,-0.00238286,14.74,295
"1476",0.00075698,0.24377927,0.00976813,0.56663797,0,0,-0.00239662,14.75,296
"1477",0.00077133,0.22944158,0.00977697,0.56480748,0,0,-0.00241949,14.76,296
"1478",0.00078371,0.21707751,0.00978577,0.56301689,0,0,-0.0024341,14.77,296
"1479",0.00079828,0.20251479,0.00979517,0.56062682,0,0,-0.00245839,14.78,296
"1480",0.00081085,0.18996337,0.00980446,0.55834106,0,0,-0.00247391,14.79,296
"1481",0.00082564,0.17518866,0.00981446,0.55535571,0,0,-0.00249972,14.8,297
"1482",0.00083838,0.16246231,0.00982428,0.55254314,0,0,-0.00251624,14.81,297
"1483",0.00085336,0.14749166,0.00983491,0.54892421,0,0,-0.00254367,14.82,297
"1484",0.00086626,0.13460558,0.00984529,0.54555091,0,0,-0.00256124,14.83,297
"1485",0.00088142,0.11945862,0.0098566,0.54125731,0,0,-0.00259041,14.84,297
"1486",0.00089446,0.10643136,0.00986758,0.53728697,0,0,-0.0026091,14.85,298
"1487",0.00090978,0.09113201,0.0098796,0.5322748,0,0,-0.00264013,14.86,298
"1488",0.00092294,0.07798614,0.00989122,0.52766866,0,0,-0.00266001,14.87,298
"1489",0.00093837,0.06256341,0.00990401,0.52189116,0,0,-0.002693,14.88,298
"1490",0.00095163,0.04932624,0.00991631,0.51660801,0,0,-0.00271415,14.89,298
"1491",0.00096715,0.03381524,0.00992991,0.51001563,0,0,-0.00274921,14.9,299
"1492",0.00098046,0.02051976,0.00994293,0.50401195,0,0,-0.00277168,14.91,299
"1493",0.00099603,0.00496279,0.0099574,0.49655253,0,0,-0.00280889,14.92,299
"1494",0.00100936,-0.00835132,0.00997119,0.48978271,0,0,-0.00283274,14.93,299
"1495",0.00102493,-0.02390341,0.00998658,0.48140192,0,0,-0.00287218,14.94,299
"1496",0.00103823,-0.03718855,0.01000118,0.47381872,0,0,-0.00289743,14.95,300
"1497",0.00105373,-0.05267493,0.01001756,0.46446071,0,0,-0.00293913,14.96,300
"1498",0.00106694,-0.06587423,0.01003302,0.45601599,0,0,-0.00296579,14.97,300
"1499",0.0010823,-0.08122239,0.01005043,0.44562444,0,0,-0.00300971,14.98,300
"1500",0.00109536,-0.09426828,0.0100668,0.43627025,0,0,-0.00303775,14.99,300
"1501",0.0011105,-0.10939228,0.0100853,0.42478992,0,0,-0.00308379,15,301
"1502",0.00112333,-0.12220488,0.01010262,0.41448011,0,0,-0.0031131,15.01,301
"1503",0.00113814,-0.13700357,0.01012226,0.40185907,0,0,-0.00316104,15.02,301
"1504",0.00115064,-0.14948927,0.01014059,0.39055144,0,0,-0.00319145,15.03,301
"1505",0.00116501,-0.16384464,0.01016142,0.37674406,0,0,-0.00324094,15.04,301
"1506",0.00117707,-0.17589482,0.01018078,0.36440342,0,0,-0.00327217,15.05,302
"1507",0.00119086,-0.1896708,0.01020283,0.34937435,0,0,-0.00332264,15.06,302
"1508",0.00120236,-0.20116106,0.01022325,0.33597629,0,0,-0.00335428,15.07,302
"1509",0.00121542,-0.21420314,0.01024654,0.31970545,0,0,-0.00340496,15.08,302
"1510",0.00122622,-0.2249935,0.01026803,0.30524111,0,0,-0.00343645,15.09,302
"1511",0.00123837,-0.23712967,0.01029256,0.28772971,0,0,-0.0034863,15.1,303
"1512",0.00124831,-0.24706613,0.0103151,0.27221126,0,0,-0.0035169,15.11,303
"1513",0.00125937,-0.25810978,0.01034085,0.25348854,0,0,-0.0035646,15.12,303
"1514",0.0012683,-0.26702788,0.01036441,0.23695509,0,0,-0.00359341,15.13,303
"1515",0.00127806,-0.27678336,0.01039131,0.21708509,0,0,-0.00363738,15.14,303
"1516",0.0012858,-0.28451416,0.01041581,0.19960825,0,0,-0.00366336,15.15,304
"1517",0.00129408,-0.29278533,0.01044375,0.17869573,0,0,-0.00370185,15.16,304
"1518",0.00130046,-0.29916405,0.01046909,0.16038378,0,0,-0.00372387,15.17,304
"1519",0.00130707,-0.30576577,0.01049792,0.13857766,0,0,-0.00375506,15.18,304
"1520",0.00131195,-0.31064273,0.01052395,0.11957706,0,0,-0.00377204,15.19,304
"1521",0.00131673,-0.31541458,0.01055348,0.09706998,0,0,-0.00379426,15.2,305
"1522",0.00131999,-0.31866732,0.01058002,0.07756286,0,0,-0.00380524,15.21,305
"1523",0.00132281,-0.32148767,0.01061002,0.05458556,0,0,-0.00381718,15.22,305
"1524",0.00132436,-0.3230324,0.01063685,0.03478262,0,0,-0.0038215,15.23,305
"1525",0.00132516,-0.32383038,0.01066707,0.01159297,0,0,-0.00382243,15.24,305
"1526",0.00132496,-0.32363063,0.01069397,-0.00827804,0,0,-0.00381982,15.25,306
"1527",0.00132372,-0.32239356,0.01072413,-0.03141038,0,0,-0.00380966,15.26,306
"1528",0.00132179,-0.32046389,0.01075087,-0.05111888,0,0,-0.0038003,15.27,306
"1529",0.00131856,-0.31723839,0.01078071,-0.07392976,0,0,-0.00377969,15.28,306
"1530",0.00131496,-0.31364251,0.01080706,-0.09325705,0,0,-0.00376414,15.29,306
"1531",0.00130984,-0.30852903,0.01083634,-0.11550401,0,0,-0.0037343,15.3,307
"1532",0.00130468,-0.30337268,0.01086212,-0.13425582,0,0,-0.00371347,15.31,307
"1533",0.00129781,-0.29651479,0.01089062,-0.15573065,0,0,-0.00367602,15.32,307
"1534",0.00129123,-0.28993509,0.01091566,-0.17374579,0,0,-0.00365098,15.33,307
